data, n, p, method, acc, sens, spec, auc, lambda0, non-zeros, med_abs, max_abs, time 
simulate10_10_5_9_data.csv,1000,20,FR,0.512,0,1,0.244268699,0,20,10.17823653,11.35264844,5.632814169
simulate5_5_3_1_data.csv,1000,10,FR,0.5,0,1,0.390368,0,10,4.862033417,5.746039493,0.814757824
simulate10_10_5_8_data.csv,1000,20,FR,0.48,0,1,0.207660256,0,20,11.08007809,12.42311785,5.643254995
simulate10_0_0_8_data.csv,1000,10,FR,0.484,0,1,0.26869114,0,10,1.84435837,2.603800052,1.438148022
simulate10_0_0_9_data.csv,1000,10,FR,0.428,0,1,0.277008039,0,10,2.183935295,3.359900454,0.702713251
simulate10_0_0_10_data.csv,1000,10,FR,0.532,0,1,0.31909903,0,10,1.506603115,1.903077619,0.665838718
simulate10_0_10_1_data.csv,1000,10,FR,0.476,0,1,0.329527231,0,10,2.411489345,2.596988525,0.70066905
simulate50_50_0_9_data.csv,1000,100,FR,0.532,0,1,0.5,0,100,161,168,605.8122611
simulate50_50_0_8_data.csv,1000,100,FR,0.472,0,1,0.5,0,100,174.5945946,184.8648649,594.046443
simulate5_5_5_4_data.csv,1000,10,FR,0.452,0,1,0.317453653,0,10,4.780581048,5.551642507,0.765708208
simulate5_5_5_5_data.csv,1000,10,FR,0.48,0,1,0.277788462,0,10,5.979913911,6.944416154,0.785885811
simulate0_10_3_9_data.csv,1000,10,FR,0.464,0,1,0.129825013,0,10,9.764414611,11.46257367,0.948920012
simulate0_10_3_8_data.csv,1000,10,FR,0.508,0,1,0.08968696,0,10,13.63240809,15.78489358,1.03469491
simulate5_5_10_5_data.csv,1000,10,FR,0.484,0,1,0.288871805,0,10,5.082530543,5.518176018,0.755859852
simulate5_5_10_4_data.csv,1000,10,FR,0.46,0,1,0.456908213,0,10,4.749795469,5.699754563,1.49506402
simulate50_50_0_3_data.csv,1000,100,FR,0.508,0,1,0.5,0,100,162,172,597.8946509
simulate50_50_0_2_data.csv,1000,100,FR,0.484,0,1,0.5,0,100,180,186,607.307925
simulate10_0_0_2_data.csv,1000,10,FR,0.46,0,1,0.398389694,0,10,2.668280166,3.270795043,0.565276861
simulate10_0_0_3_data.csv,1000,10,FR,0.54,0,1,0.422544283,0,10,1.573482508,2.272808066,0.599131107
simulate0_10_5_7_data.csv,1000,10,FR,0.508,0,1,0.158312528,0,10,9.968512727,10.51224978,0.829339981
simulate0_10_5_6_data.csv,1000,10,FR,0.472,0,1,0.162654083,0,10,6.222982525,7.400303543,0.828944921
simulate10_10_5_3_data.csv,1000,20,FR,0.516,0,1,0.219232494,0,20,12.63093724,13.51216542,5.230090141
simulate10_10_5_2_data.csv,1000,20,FR,0.48,0,1,0.235737179,0,20,10.66652374,11.80936557,5.537596941
simulate0_10_3_3_data.csv,1000,10,FR,0.456,0,1,0.15747549,0,10,10.76351522,13.00591422,0.993723154
simulate0_10_3_2_data.csv,1000,10,FR,0.532,0,1,0.128719234,0,10,6.23500461,8.313339481,0.963010073
simulate10_10_3_7_data.csv,1000,20,FR,0.468,0,1,0.241019215,0,20,16.14578774,17.47544085,5.672315121
simulate10_10_3_6_data.csv,1000,20,FR,0.544,0,1,0.270091589,0,20,10.0146436,10.96841918,5.882692814
simulate10_10_0_3_data.csv,1000,20,FR,0.472,0,1,0.257511556,0,20,6.836235168,10.68161745,10.08077216
simulate10_10_0_2_data.csv,1000,20,FR,0.532,0,1,0.167823405,0,20,20.99071927,23.16217298,9.457890749
simulate0_10_0_7_data.csv,1000,10,FR,0.48,0,1,0.116923077,0,10,16.25729663,18.57976757,1.053903818
simulate0_10_0_6_data.csv,1000,10,FR,0.488,0,1,0.116931352,0,10,13.10663383,13.87761229,1.022885084
simulate10_0_5_2_data.csv,1000,10,FR,0.516,0,1,0.379844961,0,10,2.638127886,2.857971877,0.513073921
simulate10_0_5_3_data.csv,1000,10,FR,0.516,0,1,0.345345634,0,10,2.330902338,3.178503188,0.504932165
simulate0_10_10_10_data.csv,1000,10,FR,0.504,0,1,0.240847414,0,10,3.293042173,3.860808065,0.774216175
simulate50_50_5_3_data.csv,1000,100,FR,0.512,0,1,0.5,0,100,50.12118409,52.67838736,442.0885859
simulate50_50_5_2_data.csv,1000,100,FR,0.536,0,1,0.5,0,100,39.77433087,43.34955162,381.8028839
simulate10_0_3_6_data.csv,1000,10,FR,0.496,0,1,0.353110599,0,10,1.85579563,2.041375193,0.630954742
simulate10_0_3_7_data.csv,1000,10,FR,0.472,0,1,0.428897021,0,10,1.220550403,1.627400537,0.422174215
simulate0_10_3_10_data.csv,1000,10,FR,0.516,0,1,0.15721699,0,10,12.61006469,14.9610937,0.968405962
simulate10_10_10_9_data.csv,1000,20,FR,0.508,0,1,0.304557967,0,20,6.658190192,7.576561253,4.549183846
simulate10_10_10_8_data.csv,1000,20,FR,0.516,0,1,0.257767954,0,20,6.754400792,7.368437228,5.86790204
simulate50_50_3_7_data.csv,1000,100,FR,0.46,0,1,0.5,0,100,71.43259172,74.34820771,561.4567752
simulate50_50_3_6_data.csv,1000,100,FR,0.516,0,1,0.5,0,100,104.7567568,112.972973,608.6434679
simulate50_50_5_9_data.csv,1000,100,FR,0.52,0,1,0.5,0,100,37.58535245,41.8041165,432.7039399
simulate50_50_5_8_data.csv,1000,100,FR,0.452,0,1,0.5,0,100,48.44539383,49.51012776,374.527688
simulate10_0_5_8_data.csv,1000,10,FR,0.484,0,1,0.305496829,0,10,1.280653418,1.600816772,0.615078211
simulate10_0_5_9_data.csv,1000,10,FR,0.456,0,1,0.436629257,0,10,0.932561031,2.331402578,0.491969109
simulate50_50_10_4_data.csv,1000,100,FR,0.464,0,1,0.456896552,0,100,18.48208415,19.96914839,236.4309413
simulate50_50_10_5_data.csv,1000,100,FR,0.44,0,1,0.481818182,0,100,16.14728939,19.15780097,209.9180233
simulate10_10_0_9_data.csv,1000,20,FR,0.484,0,1,0.268146582,0,20,20,21,7.972062826
simulate0_10_10_6_data.csv,1000,10,FR,0.532,0,1,0.250819356,0,10,3.952920692,4.312277118,0.753049135
simulate10_0_5_10_data.csv,1000,10,FR,0.456,0,1,0.311661507,0,10,3.00505382,3.460365005,0.621226788
simulate10_10_0_8_data.csv,1000,20,FR,0.532,0,1,0.225146199,0,20,13.39830024,15.57941888,7.58288908
simulate0_10_10_7_data.csv,1000,10,FR,0.476,0,1,0.217493104,0,10,5.181915422,5.82965485,0.728736877
simulate10_10_10_3_data.csv,1000,20,FR,0.504,0,1,0.312435996,0,20,6.465260911,7.670648539,4.348944902
simulate10_10_10_2_data.csv,1000,20,FR,0.52,0,1,0.263301282,0,20,4.987160116,5.79154078,4.774134159
simulate5_5_0_4_data.csv,1000,10,FR,0.508,0,1,0.327923949,0,10,5.616991773,6.972817373,0.833441019
simulate5_5_0_5_data.csv,1000,10,FR,0.508,0,1,0.243774406,0,10,8.213228051,9.687397188,0.806747198
simulate50_50_10_9_data.csv,1000,100,FR,0.46,0,1,0.5,0,100,20,30,334.990478
simulate50_50_10_8_data.csv,1000,100,FR,0.48,0,1,0.261121795,0,100,11.22557141,12.89423744,261.3306119
simulate10_10_0_4_data.csv,1000,20,FR,0.524,0,1,0.23333761,0,20,25.22923881,26.6709096,10.31625915
simulate10_10_0_5_data.csv,1000,20,FR,0.492,0,1,0.211766212,0,20,20.77573855,22.33391894,9.923618793
simulate0_10_0_1_data.csv,1000,10,FR,0.512,0,1,0.105724898,0,10,10.47243435,11.32155065,1.013183832
simulate10_0_5_5_data.csv,1000,10,FR,0.548,0,1,0.300239003,0,9,0.530264435,1.060528871,0.533514023
simulate10_0_5_4_data.csv,1000,10,FR,0.484,0,1,0.318341982,0,10,1.371636673,2.05745501,0.691073179
simulate50_50_5_4_data.csv,1000,100,FR,0.468,0,1,0.5,0,100,40.73505252,42.18249094,347.7746739
simulate50_50_5_5_data.csv,1000,100,FR,0.488,0,1,0.5,0,100,43.36779675,44.24391386,332.1304619
simulate50_50_10_10_data.csv,1000,100,FR,0.48,0,1,0.5,0,100,20.1048382,21.95120089,231.9759269
simulate5_5_0_9_data.csv,1000,10,FR,0.504,0,1,0.275697645,0,10,5.711317697,6.853581237,0.868137121
simulate5_5_0_8_data.csv,1000,10,FR,0.508,0,1,0.260386659,0,10,11.6655047,12.41011138,0.975263119
simulate10_0_3_1_data.csv,1000,10,FR,0.52,0,1,0.345833333,0,10,2.426567747,3.466525353,0.674252033
simulate50_50_3_1_data.csv,1000,100,FR,0.512,0,1,0.5,0,100,71.38218195,74.3877475,568.1351421
simulate0_10_0_10_data.csv,1000,10,FR,0.476,0,1,0.136570659,0,10,26.80823502,28.79403021,1.583162785
simulate50_50_10_3_data.csv,1000,100,FR,0.536,0,1,0.5,0,100,18.77824323,20.20083742,215.5797911
simulate50_50_10_2_data.csv,1000,100,FR,0.5,0,1,0.5,0,100,19.55159033,21.50674936,354.9211268
simulate0_10_10_1_data.csv,1000,10,FR,0.544,0,1,0.265221878,0,10,4.431274379,5.091251415,0.810625076
simulate10_10_10_4_data.csv,1000,20,FR,0.524,0,1,0.282763487,0,20,5.62376942,6.248632689,4.737958908
simulate10_10_10_5_data.csv,1000,20,FR,0.512,0,1,0.32914959,0,20,5.853215435,6.663660649,4.950391054
simulate5_5_0_3_data.csv,1000,10,FR,0.456,0,1,0.265931373,0,10,7.029227667,8.13910572,0.707485914
simulate5_5_0_2_data.csv,1000,10,FR,0.492,0,1,0.316945138,0,10,6.851074115,9.342373793,1.031622171
simulate10_0_10_7_data.csv,1000,10,FR,0.496,0,1,0.417594726,0,10,1.834237221,2.167734898,0.495095015
simulate0_10_5_10_data.csv,1000,10,FR,0.448,0,1,0.147515528,0,10,6.604064702,7.547502517,0.863476992
simulate10_0_10_6_data.csv,1000,10,FR,0.496,0,1,0.404857911,0,10,1.601030142,2.001287678,0.531710148
simulate5_5_3_7_data.csv,1000,10,FR,0.5,0,1,0.251616,0,10,3.96418607,5.285581427,0.776360989
simulate5_5_3_6_data.csv,1000,10,FR,0.508,0,1,0.314672556,0,10,5.252408141,6.565510176,0.812627077
simulate5_5_10_8_data.csv,1000,10,FR,0.504,0,1,0.363223246,0,10,6.06150399,6.552977286,0.767901182
simulate5_5_10_9_data.csv,1000,10,FR,0.524,0,1,0.328885753,0,10,2.668144358,3.312179204,0.675380945
simulate5_5_5_3_data.csv,1000,10,FR,0.48,0,1,0.266153846,0,10,5.53859355,6.64631226,0.768999815
simulate5_5_5_2_data.csv,1000,10,FR,0.508,0,1,0.259138339,0,10,4.290101497,5.720135329,0.783085108
simulate50_50_0_4_data.csv,1000,100,FR,0.528,0,1,0.5,0,100,187,194,592.6015699
simulate50_50_0_5_data.csv,1000,100,FR,0.54,0,1,0.5,0,100,181.9393939,195.7575758,586.0632861
simulate10_0_10_10_data.csv,1000,10,FR,0.508,0,1,0.323154728,0,10,1.562998543,1.935141054,0.588873148
simulate5_5_10_2_data.csv,1000,10,FR,0.516,0,1,0.365334102,0,10,2.802850576,3.540442833,0.601866961
simulate5_5_10_3_data.csv,1000,10,FR,0.528,0,1,0.277092964,0,10,2.959476524,3.265629268,0.646440983
simulate10_0_0_5_data.csv,1000,10,FR,0.504,0,1,0.413306452,0,10,1.959731166,2.822012879,0.589530706
simulate10_0_0_4_data.csv,1000,10,FR,0.524,0,1,0.386009366,0,10,1.774721879,2.281785272,0.521253109
simulate0_10_5_1_data.csv,1000,10,FR,0.472,0,1,0.245441705,0,10,8.109793265,9.540933253,0.801404953
simulate10_10_5_4_data.csv,1000,20,FR,0.496,0,1,0.284178187,0,20,10.02099577,11.1709461,5.231482983
simulate10_10_5_5_data.csv,1000,20,FR,0.504,0,1,0.253360215,0,20,13.19583903,14.50092201,4.982191086
simulate10_10_10_10_data.csv,1000,20,FR,0.448,0,1,0.317417184,0,20,5.84375804,6.448284734,4.621191263
simulate0_10_3_4_data.csv,1000,10,FR,0.532,0,1,0.181864919,0,9,9.12,9.12,1.39157486
simulate0_10_3_5_data.csv,1000,10,FR,0.504,0,1,0.118343574,0,10,5.958170555,7.447713194,0.830508232
simulate5_5_5_9_data.csv,1000,10,FR,0.464,0,1,0.271680391,0,10,6.321788809,7.586146571,0.764069796
simulate10_0_3_10_data.csv,1000,10,FR,0.536,0,1,0.408485589,0,10,1.277508442,1.703344589,0.520536184
simulate5_5_5_8_data.csv,1000,10,FR,0.54,0,1,0.245024155,0,10,5.698805356,7.176273412,0.781896114
simulate10_10_3_1_data.csv,1000,20,FR,0.54,0,1,0.21626409,0,20,13.30175001,14.82818034,6.961678267
simulate50_50_10_7_data.csv,1000,100,FR,0.464,0,1,0.495689655,0,100,17.55722076,18.57906959,204.6600678
simulate50_50_10_6_data.csv,1000,100,FR,0.484,0,1,0.491735537,0,100,17.28887923,18.52379918,236.1939907
simulate0_10_10_5_data.csv,1000,10,FR,0.5,0,1,0.2512,0,10,4.433836523,5.148971447,0.69839716
simulate0_10_10_4_data.csv,1000,10,FR,0.508,0,1,0.250016004,0,10,4.431519679,5.908692905,0.729028225
simulate10_10_0_10_data.csv,1000,20,FR,0.52,0,1,0.186730769,0,20,14.27195306,15.32913477,8.187135935
simulate10_10_10_1_data.csv,1000,20,FR,0.52,0,1,0.350769231,0,20,6.838901707,7.364971069,4.795480967
simulate5_5_0_7_data.csv,1000,10,FR,0.468,0,1,0.294100636,0,10,6.313967004,7.215962291,0.860974073
simulate5_5_0_6_data.csv,1000,10,FR,0.484,0,1,0.226151579,0,10,1.7851132,2.805177885,0.757128239
simulate0_10_0_4_data.csv,1000,10,FR,0.496,0,1,0.11843958,0,10,11.27793928,12.57923997,0.927017927
simulate0_10_0_5_data.csv,1000,10,FR,0.468,0,1,0.099543731,0,10,10.87229851,11.90775551,1.031307936
simulate10_0_5_1_data.csv,1000,10,FR,0.464,0,1,0.422317293,0,9,0.429425499,1.288276498,0.528091908
simulate10_10_0_1_data.csv,1000,20,FR,0.46,0,1,0.24115942,0,20,20.9866749,22.89455443,11.44145799
simulate50_50_5_1_data.csv,1000,100,FR,0.48,0,1,0.5,0,100,42.73806698,47.53519695,533.9699578
simulate10_0_3_5_data.csv,1000,10,FR,0.484,0,1,0.297136268,0,10,1.800852996,2.881364793,0.672568083
simulate10_0_3_4_data.csv,1000,10,FR,0.504,0,1,0.410458269,0,10,3.345144559,3.902668652,0.631432056
simulate50_50_3_10_data.csv,1000,100,FR,0.52,0,1,0.5,0,100,87.28849121,95.73576456,583.0782681
simulate50_50_3_4_data.csv,1000,100,FR,0.508,0,1,0.5,0,100,105,109,608.873384
simulate50_50_3_5_data.csv,1000,100,FR,0.524,0,1,0.5,0,100,84.72691313,89.91427515,587.3672531
simulate5_5_10_6_data.csv,1000,10,FR,0.492,0,1,0.25628961,0,10,3.372362702,3.747069669,0.716415167
simulate5_5_10_7_data.csv,1000,10,FR,0.5,0,1,0.3312,0,10,4.320145922,4.670428024,0.72742486
simulate50_50_0_1_data.csv,1000,100,FR,0.464,0,1,0.5,0,100,163.6111111,171,602.1979852
simulate10_0_10_9_data.csv,1000,10,FR,0.448,0,1,0.390463251,0,10,1.565933986,2.261904646,1.302880049
simulate10_0_10_8_data.csv,1000,10,FR,0.492,0,1,0.27347801,0,10,1.734419807,1.960648477,0.546799183
simulate5_5_3_9_data.csv,1000,10,FR,0.468,0,1,0.210172868,0,10,6.811137765,7.211792927,0.910620928
simulate10_10_5_1_data.csv,1000,20,FR,0.48,0,1,0.235705128,0,20,16.80013538,17.89579639,5.394466877
simulate5_5_3_8_data.csv,1000,10,FR,0.508,0,1,0.274502273,0,10,6.604823039,7.732475753,0.812376261
simulate10_0_0_1_data.csv,1000,10,FR,0.524,0,1,0.338443774,0,10,3.086893298,4.287351802,0.632940054
simulate0_10_5_4_data.csv,1000,10,FR,0.416,0,1,0.216477871,0,10,6.160035051,6.99247222,0.78076005
simulate0_10_5_5_data.csv,1000,10,FR,0.48,0,1,0.143910256,0,10,4.534732974,5.441679568,0.877379894
simulate10_10_3_4_data.csv,1000,20,FR,0.52,0,1,0.217724359,0,20,8.07285365,9.61054006,5.936905384
simulate10_10_3_5_data.csv,1000,20,FR,0.504,0,1,0.278513825,0,20,9.932363085,10.72695213,10.16788912
simulate0_10_3_1_data.csv,1000,10,FR,0.552,0,1,0.120050466,0,10,14.14818007,17.24309446,1.035501242
simulate5_5_3_3_data.csv,1000,10,FR,0.536,0,1,0.288567936,0,10,10.14222489,11.37908159,0.855589867
simulate5_5_3_2_data.csv,1000,10,FR,0.496,0,1,0.316820276,0,10,5.253244395,6.883561621,0.757010221
simulate10_0_10_3_data.csv,1000,10,FR,0.464,0,1,0.301531137,0,10,1.85966012,2.431863234,0.556842089
simulate10_0_10_2_data.csv,1000,10,FR,0.48,0,1,0.386698718,0,10,1.116833508,1.489111344,2.145267248
simulate5_5_5_7_data.csv,1000,10,FR,0.52,0,1,0.358589744,0,10,3.915082685,4.474380211,1.356178045
simulate5_5_5_6_data.csv,1000,10,FR,0.568,0,1,0.274647887,0,10,3.761496417,5.233386319,0.773153067
simulate5_5_10_10_data.csv,1000,10,FR,0.512,0,1,0.374231557,0,10,4.577331493,5.231235992,0.750267029
simulate10_10_5_10_data.csv,1000,20,FR,0.56,0,1,0.276915584,0,20,15.88553912,16.76806907,5.40884304
simulate5_5_3_10_data.csv,1000,10,FR,0.48,0,1,0.248429487,0,10,8.03475534,8.927505934,0.774180889
simulate50_50_0_7_data.csv,1000,100,FR,0.496,0,1,0.5,0,100,168,174,599.9032872
simulate50_50_0_6_data.csv,1000,100,FR,0.444,0,1,0.5,0,100,186,194,607.4310741
simulate5_5_10_1_data.csv,1000,10,FR,0.496,0,1,0.330805172,0,10,3.825767446,4.590920936,0.652329206
simulate5_5_0_10_data.csv,1000,10,FR,0.484,0,1,0.261163431,0,10,4.110128164,5.480170885,0.802494049
simulate10_10_5_7_data.csv,1000,20,FR,0.476,0,1,0.326704728,0,20,9.476674145,10.20564908,5.230299234
simulate10_10_5_6_data.csv,1000,20,FR,0.516,0,1,0.246908835,0,20,10.60681898,12.45148315,5.479653835
simulate10_0_0_6_data.csv,1000,10,FR,0.524,0,1,0.303803964,0,10,2.253074333,3.057743737,0.679692984
simulate10_0_0_7_data.csv,1000,10,FR,0.464,0,1,0.428268142,0,10,1.504523157,1.770027244,0.448794127
simulate0_10_5_3_data.csv,1000,10,FR,0.444,0,1,0.134324972,0,10,7.200866555,9.164739252,0.956288099
simulate0_10_5_2_data.csv,1000,10,FR,0.544,0,1,0.18001806,0,10,10.2022262,11.18953842,0.807544947
simulate10_10_3_3_data.csv,1000,20,FR,0.512,0,1,0.220382941,0,20,16.63441375,18.83897461,6.601623058
simulate10_10_3_2_data.csv,1000,20,FR,0.508,0,1,0.215159081,0,20,19.94811454,20.81542386,7.778563261
simulate0_10_3_7_data.csv,1000,10,FR,0.492,0,1,0.12867294,0,10,5.783122404,7.228903005,0.949981928
simulate0_10_3_6_data.csv,1000,10,FR,0.556,0,1,0.141908095,0,10,7.24994644,8.787813866,1.004085064
simulate50_50_5_10_data.csv,1000,100,FR,0.448,0,1,0.5,0,100,48.75521196,52.00555942,548.1302269
simulate10_0_10_4_data.csv,1000,10,FR,0.576,0,1,0.410377358,0,10,1.288949404,1.982999084,0.505884171
simulate10_0_10_5_data.csv,1000,10,FR,0.48,0,1,0.303237179,0,10,2.062406828,2.538346865,0.571733713
simulate0_10_5_9_data.csv,1000,10,FR,0.512,0,1,0.157786885,0,10,11.89057216,13.33185363,0.887603998
simulate0_10_5_8_data.csv,1000,10,FR,0.564,0,1,0.161005921,0,10,4.69228611,5.865357637,0.791236877
simulate5_5_3_4_data.csv,1000,10,FR,0.504,0,1,0.235759089,0,10,5.919821526,7.611199105,0.882143974
simulate5_5_3_5_data.csv,1000,10,FR,0.452,0,1,0.315451198,0,10,11.51620981,12.4020721,1.750608206
simulate10_10_3_9_data.csv,1000,20,FR,0.488,0,1,0.200883709,0,20,14.89351954,17.28383749,6.22059226
simulate10_10_3_8_data.csv,1000,20,FR,0.508,0,1,0.30042891,0,20,16.64490401,18.30939441,9.077111006
simulate5_5_5_1_data.csv,1000,10,FR,0.464,0,1,0.31516984,0,10,7.504686495,8.785974433,0.760339975
simulate50_50_10_1_data.csv,1000,100,FR,0.524,0,1,0.254185644,0,100,12,22,330.3779371
simulate0_10_10_2_data.csv,1000,10,FR,0.5,0,1,0.235168,0,10,3.977091286,5.098834982,0.769143105
simulate0_10_10_3_data.csv,1000,10,FR,0.512,0,1,0.203509221,0,10,4.830522317,5.847474383,0.800967216
simulate0_10_0_9_data.csv,1000,10,FR,0.52,0,1,0.088942308,0,10,15.78118304,16.88219581,1.450970888
simulate50_50_0_10_data.csv,1000,100,FR,0.544,0,1,0.5,0,100,144.4,150.9142857,586.4738851
simulate0_10_0_8_data.csv,1000,10,FR,0.464,0,1,0.100328101,0,10,11.97131752,13.56749319,1.506854057
simulate10_10_10_7_data.csv,1000,20,FR,0.56,0,1,0.323116883,0,20,4.976236878,5.659249783,4.861099005
simulate10_10_10_6_data.csv,1000,20,FR,0.44,0,1,0.253798701,0,20,5.661923637,6.794308364,4.870272875
simulate50_50_3_9_data.csv,1000,100,FR,0.48,0,1,0.5,0,100,98.65570835,100.648753,599.8564003
simulate50_50_3_8_data.csv,1000,100,FR,0.46,0,1,0.5,0,100,80.11494573,82.72738961,604.0814559
simulate5_5_0_1_data.csv,1000,10,FR,0.464,0,1,0.266179876,0,10,9.627744599,10.29944771,0.673865795
simulate10_0_3_8_data.csv,1000,10,FR,0.476,0,1,0.36564244,0,10,1.883399857,2.825099785,0.633821011
simulate10_0_3_9_data.csv,1000,10,FR,0.528,0,1,0.399749615,0,10,1.300976094,1.734634792,0.507626057
simulate0_10_0_3_data.csv,1000,10,FR,0.452,0,1,0.11404302,0,10,15.95700026,19.14840031,0.959133863
simulate0_10_0_2_data.csv,1000,10,FR,0.496,0,1,0.085797491,0,10,14.99627584,17.88017504,1.126936197
simulate10_0_5_6_data.csv,1000,10,FR,0.468,0,1,0.292943898,0,10,1.374319309,1.786615101,0.625376701
simulate10_0_5_7_data.csv,1000,10,FR,0.492,0,1,0.337014276,0,10,3.648992424,4.196341288,0.716730118
simulate0_10_10_8_data.csv,1000,10,FR,0.492,0,1,0.271237437,0,10,3.492529771,4.719634825,0.717293978
simulate10_10_0_7_data.csv,1000,20,FR,0.516,0,1,0.227368826,0,20,13.42899401,15.18060192,7.442546368
simulate0_10_10_9_data.csv,1000,10,FR,0.484,0,1,0.245627523,0,10,4.888541921,5.819692764,0.731379032
simulate10_10_0_6_data.csv,1000,20,FR,0.496,0,1,0.189900154,0,20,16.74837656,18.98149344,8.555743933
simulate5_5_5_10_data.csv,1000,10,FR,0.556,0,1,0.239062804,0,10,4.921048975,5.342853173,0.841810942
simulate50_50_5_7_data.csv,1000,100,FR,0.472,0,1,0.5,0,100,27.24750463,31.04948202,426.884161
simulate50_50_5_6_data.csv,1000,100,FR,0.468,0,1,0.5,0,100,45.62050411,47.04614486,481.9603662
simulate10_10_3_10_data.csv,1000,20,FR,0.488,0,1,0.285796619,0,20,15.4019637,16.33541605,6.325222254
simulate10_0_3_2_data.csv,1000,10,FR,0.484,0,1,0.383304504,0,10,1.895170301,2.274204362,0.55872488
simulate10_0_3_3_data.csv,1000,10,FR,0.524,0,1,0.379434216,0,10,1.112378071,3.151737869,0.557955027
simulate50_50_3_3_data.csv,1000,100,FR,0.512,0,1,0.5,0,100,72,75,595.3074419
simulate50_50_3_2_data.csv,1000,100,FR,0.436,0,1,0.5,0,100,89.01860373,91.85962299,601.019475